"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @khabareonline: India’s oldest lawyer is Kejriwal's newest worry, may leave him Rs 20 cr poorer https://t.co/xQJQ1cKMvv https://t.co/xMf…",FALSE,0,NA,2017-05-22 19:45:11,FALSE,NA,"866741750332895235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnshuRathore99",25,TRUE,FALSE,NA,NA
"2","RT @NH_India: #jaitley had earlier filed a #defamationcase earlier against #Kejriwal &amp; 5 other AAP leaders 
https://t.co/5aTePDZqwk",FALSE,0,NA,2017-05-22 19:44:31,FALSE,NA,"866741584884150272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NSUIAndhra",12,TRUE,FALSE,NA,NA
"3","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:43:45,FALSE,NA,"866741390398468096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1420kunal",178,TRUE,FALSE,NA,NA
"4","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:43:13,FALSE,NA,"866741258596663296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmolTikam",178,TRUE,FALSE,NA,NA
"5","@AnkitLal @kumarsailesh063 @ArvindKejriwal Kejriwal sahab you are giving yourself honest -certificate in front of a… https://t.co/FZ7w66Nk7Y",FALSE,0,"AnkitLal",2017-05-22 19:43:07,TRUE,"866324780043063297","866741232789336066","72034591","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopteshwar",0,FALSE,FALSE,NA,NA
"6","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:43:03,FALSE,NA,"866741213998841856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Criticism_",1299,TRUE,FALSE,NA,NA
"7","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:42:54,FALSE,NA,"866741178426769408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Apurvgu68761514",67,TRUE,FALSE,NA,NA
"8","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:42:39,FALSE,NA,"866741114665095169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhar2250",146,TRUE,FALSE,NA,NA
"9","RT @_YogendraYadav: My open letter to Kapil Mishra
A request: full disclosure
A suggestion: stop daily press conf against Kejriwal
https://…",FALSE,0,NA,2017-05-22 19:42:35,FALSE,NA,"866741096549765120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Y4Skrishna",248,TRUE,FALSE,NA,NA
"10","@drrakeshparikh @CNBC_Awaaz Nope. During market hours yes, but rest of the day it is for general public. But yes on… https://t.co/ALkvx4vBh1",FALSE,0,"drrakeshparikh",2017-05-22 19:42:27,TRUE,"866740699152211969","866741062122913792","19184771","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuteeMishra",0,FALSE,FALSE,NA,NA
"11","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:42:10,FALSE,NA,"866740990933168128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harikshn",178,TRUE,FALSE,NA,NA
"12","RT @OfficeOfRG: The thing I like about the truth is, it has a habit of coming out

https://t.co/ktaWgvJDRN",FALSE,0,NA,2017-05-22 19:41:43,FALSE,NA,"866740879003754496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NSUIAndhra",1773,TRUE,FALSE,NA,NA
"13","RT @MaheishGirri: Kejriwal is not granting funds to EDMC and its resulting in suffering of thousands of families of the sanitation workers.",FALSE,0,NA,2017-05-22 19:41:35,FALSE,NA,"866740846900592640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmitMalik_BJP",11,TRUE,FALSE,NA,NA
"14","Bravo best of luck Arun jee, would love to see Kejriwal in prison for life https://t.co/9uUu4qf27M",FALSE,0,NA,2017-05-22 19:41:21,FALSE,NA,"866740788776099841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MystiqueBobbie",0,FALSE,FALSE,NA,NA
"15","RT @ippatel: Personal assistant of Aam Aadmi Party leader Sanjay Singh booked for molesting a woman.
Another Ration Card is made under Kejr…",FALSE,0,NA,2017-05-22 19:40:56,FALSE,NA,"866740683595366401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","locodalal",24,TRUE,FALSE,NA,NA
"16","RT @chaitanya1309: Its not about Down Market. Had this crowd cane against Kejriwal they wud have shown it. Anti BjP factions are invisible…",FALSE,0,NA,2017-05-22 19:39:53,FALSE,NA,"866740417747853312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPlogical",54,TRUE,FALSE,NA,NA
"17","Well said, good example used here; what did Kejriwal say anyways :) https://t.co/SdA3PfOPlX",FALSE,0,NA,2017-05-22 19:39:49,FALSE,NA,"866740402442907649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MystiqueBobbie",0,FALSE,FALSE,NA,NA
"18","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:39:27,FALSE,NA,"866740308159025152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madaneakshay",146,TRUE,FALSE,NA,NA
"19","RT @AAPKA_RK: #CrookJaitley files Defamation only on Kejriwal while many have been exposing DDCA Scam. 
https://t.co/EtyOtjjpuN …",FALSE,0,NA,2017-05-22 19:39:26,FALSE,NA,"866740306405761025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thangarajdevad1",48,TRUE,FALSE,NA,NA
"20","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:38:47,FALSE,NA,"866740141917962240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harikshn",146,TRUE,FALSE,NA,NA
"21","RT @AtishiMarlena: Kapil Mishra on a slippery slope after numerous allegations and 100s of tweets against @ArvindKejriwal fall flat! 
https…",FALSE,0,NA,2017-05-22 19:38:31,FALSE,NA,"866740071742951424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DigvijayRai16",374,TRUE,FALSE,NA,NA
"22","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:38:22,FALSE,NA,"866740034614972416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhaweshTiwari",178,TRUE,FALSE,NA,NA
"23","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:38:08,FALSE,NA,"866739976674922497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harikshn",67,TRUE,FALSE,NA,NA
"24","RT @anisaz9_basit: Would have been in jail if @KapilMishraAAP ’s allegations were true: @ArvindKejriwal

https://t.co/Swkz2jpYYh",FALSE,0,NA,2017-05-22 19:37:06,FALSE,NA,"866739716204503041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1a65a234f88d483",22,TRUE,FALSE,NA,NA
"25","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:36:53,FALSE,NA,"866739661044985856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepuBajrangi",178,TRUE,FALSE,NA,NA
"26","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:36:52,FALSE,NA,"866739656913715200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakeshRBag_in",67,TRUE,FALSE,NA,NA
"27","Retweeted TIMES NOW (@TimesNow):

ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize... https://t.co/J3hR6vzjXM",FALSE,0,NA,2017-05-22 19:36:50,FALSE,NA,"866739648688553984",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pramod_giri",0,FALSE,FALSE,NA,NA
"28","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:36:33,FALSE,NA,"866739579214217216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pramod_giri",178,TRUE,FALSE,NA,NA
"29","RT @vivekagnihotri: ""When your own betray you, it hurts a lot"" Delhi voters on Arvind Kejriwal https://t.co/xDvGK8vs7k",FALSE,0,NA,2017-05-22 19:36:06,FALSE,NA,"866739467486461952",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","aatmanjal",144,TRUE,FALSE,NA,NA
"30","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:35:58,FALSE,NA,"866739430974947328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prayag",178,TRUE,FALSE,NA,NA
"31","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:35:01,FALSE,NA,"866739191408979968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeherNimai",1299,TRUE,FALSE,NA,NA
"32","RT @RifatJawaid: When your own betray you, it hurts a lot: Arvind Kejriwal on Kapil Mishra's allegations https://t.co/83kOcjqlnv",FALSE,0,NA,2017-05-22 19:34:54,FALSE,NA,"866739163390820353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrushnaSundar",47,TRUE,FALSE,NA,NA
"33","@ippatel Kejriwal gang has made many ration cards all such cases may be coming out his 21 MLAs disqualification may… https://t.co/fmL621Gd39",FALSE,0,"ippatel",2017-05-22 19:34:50,TRUE,"866727148970803200","866739148555657216","285655507","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dilip_ganatra",0,FALSE,FALSE,NA,NA
"34","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:34:27,FALSE,NA,"866739049054093312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DigvijayRai16",1299,TRUE,FALSE,NA,NA
"35","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:33:58,FALSE,NA,"866738928866402304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intelibsec",178,TRUE,FALSE,NA,NA
"36","RT @AtishiMarlena: Kapil Mishra on a slippery slope after numerous allegations and 100s of tweets against @ArvindKejriwal fall flat! 
https…",FALSE,0,NA,2017-05-22 19:33:46,FALSE,NA,"866738880044650496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JugranAnil",374,TRUE,FALSE,NA,NA
"37","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:33:37,FALSE,NA,"866738840374870016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshM46",67,TRUE,FALSE,NA,NA
"38","'Honesty is my weapon', Oppn scared of AAP's anti-corruption campaign: Kejriwal on Mishra's graft claim |  https://t.co/XUyyXvKUhF",FALSE,0,NA,2017-05-22 19:33:27,FALSE,NA,"866738799212146688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caesq",0,FALSE,FALSE,NA,NA
"39","RT @TimesNow: Anti-Corruption Branch summons Arvind Kejriwal's private secretary Bibhav Kumar in connection with alleged Rs 400-crore Tanke…",FALSE,0,NA,2017-05-22 19:33:22,FALSE,NA,"866738779192557569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karanBali_",152,TRUE,FALSE,NA,NA
"40","RT @ndtv: Delhi Chief Minister Arvind Kejriwal to hold meetings with farmers on Land Pooling Policy https://t.co/HirZJwbJZj https://t.co/Xq…",FALSE,0,NA,2017-05-22 19:33:16,FALSE,NA,"866738753553002501",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2023ajith",20,TRUE,FALSE,NA,NA
"41","RT @_YogendraYadav: My open letter to Kapil Mishra
A request: full disclosure
A suggestion: stop daily press conf against Kejriwal
https://…",FALSE,0,NA,2017-05-22 19:33:16,FALSE,NA,"866738752449789952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kamrank",248,TRUE,FALSE,NA,NA
"42","@ippatel Good many more will be filed in due course Kejriwal govt will have no other alternative but to resign",FALSE,0,"ippatel",2017-05-22 19:32:55,FALSE,"866727148970803200","866738663991803904","285655507","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dilip_ganatra",0,FALSE,FALSE,NA,NA
"43","RT @RealArnabG: Jaitley files an additional Rs 10 cr defamation suit against after Kejriwal's lawyer Jethmalani called him a 'crook' in cou…",FALSE,0,NA,2017-05-22 19:31:16,FALSE,NA,"866738248399376387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Palaneeswaran",183,TRUE,FALSE,NA,NA
"44","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:30:54,FALSE,NA,"866738157210918913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asim42A",146,TRUE,FALSE,NA,NA
"45","@republic I will beleive the law only if Kejriwal and gang goes to jail..",FALSE,0,"republic",2017-05-22 19:30:48,FALSE,"866718580926062592","866738130807910400","811972460560019456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JiteshParekh2",0,FALSE,FALSE,NA,NA
"46","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:30:40,FALSE,NA,"866738096854908928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Senag23",146,TRUE,FALSE,NA,NA
"47","Good idea #EC that's a tight slap to Kejriwal though https://t.co/A3hX70UCDd",FALSE,0,NA,2017-05-22 19:30:35,FALSE,NA,"866738077963780097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MystiqueBobbie",0,FALSE,FALSE,NA,NA
"48","@RenukaJain6 do you think #SC was right in overruling CERC on compensatiory tariff to #tatapower/ Adani power or #SC acted like Kejriwal do",FALSE,0,"RenukaJain6",2017-05-22 19:30:31,FALSE,NA,"866738062218465280","3314383418","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BULL9313",0,FALSE,FALSE,NA,NA
"49","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:30:08,FALSE,NA,"866737965350830081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasbirS149",178,TRUE,FALSE,NA,NA
"50","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:29:59,FALSE,NA,"866737926691880960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idea_fantastic",67,TRUE,FALSE,NA,NA
"51","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:29:59,FALSE,NA,"866737925907595264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NancyAAP",1299,TRUE,FALSE,NA,NA
"52","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:29:47,FALSE,NA,"866737875047546882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NilsPatel_",178,TRUE,FALSE,NA,NA
"53","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:29:42,FALSE,NA,"866737856168861696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TickooC",67,TRUE,FALSE,NA,NA
"54","RT @republic: #BREAKING ACB top sources to Republic TV: Projects involving Kejriwal's kin under scanner",FALSE,0,NA,2017-05-22 19:29:29,FALSE,NA,"866737800099450880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinP69708148",67,TRUE,FALSE,NA,NA
"55","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:29:24,FALSE,NA,"866737777492099072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tan_Tripathi",178,TRUE,FALSE,NA,NA
"56","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:29:18,FALSE,NA,"866737754297774081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spbsm",1299,TRUE,FALSE,NA,NA
"57","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:29:16,FALSE,NA,"866737747066851328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JiteshParekh2",146,TRUE,FALSE,NA,NA
"58","Hats off @Atheist_Krishna .. well deserved cover in thia news <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+270C><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> ..
Best deserves the best https://t.co/I9CvdSjPiI",FALSE,1,NA,2017-05-22 19:28:47,FALSE,NA,"866737624513486850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishijsj",0,FALSE,FALSE,NA,NA
"59","RT @AAPInNews: BJP MP Shatrughan Sinha has come out in support of Arvind Kejriwal 

https://t.co/qc0JVPJnwz",FALSE,0,NA,2017-05-22 19:28:35,FALSE,NA,"866737575238750208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepaksuryavan2",80,TRUE,FALSE,NA,NA
"60","RT @dineshwadera: Ram Jethmalani causing more damage to residual reputation of Arun Jaitley than Arvind Kejriwal.",FALSE,0,NA,2017-05-22 19:28:26,FALSE,NA,"866737536307277825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Demonetized8_11",1,TRUE,FALSE,NA,NA
"61","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:28:24,FALSE,NA,"866737529042632705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzzabGzzab",1299,TRUE,FALSE,NA,NA
"62","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:27:54,FALSE,NA,"866737401170989059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GargiMalhotra2",178,TRUE,FALSE,NA,NA
"63","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:27:34,FALSE,NA,"866737316584443906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MShravank",178,TRUE,FALSE,NA,NA
"64","RT @AnkushNarangAAP: .@ArvindKejriwal replies to Mishra false allegations: ""If thr would hv bn little truth in it, I would hv bn in Jail""
h…",FALSE,0,NA,2017-05-22 19:25:50,FALSE,NA,"866736881832046592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukeshrai881",28,TRUE,FALSE,NA,NA
"65","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-22 19:25:43,FALSE,NA,"866736853256474624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anurag4Bharat",178,TRUE,FALSE,NA,NA
"66","@ArvindKejriwal Mr Kejriwal, leave alone the scandals in AAP but youhavelet down delhites on so many counts that returnof AAP is notpossible",FALSE,1,"ArvindKejriwal",2017-05-22 19:25:38,FALSE,NA,"866736831219417088","405427035","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Zakimlk",0,FALSE,FALSE,NA,NA
"67","#Kejriwal returns 2 his political roots, among ppl of Delhi. He's perhaps d only leader who gets d crowd so involved https://t.co/DjjbQ13L15",FALSE,0,NA,2017-05-22 19:25:23,FALSE,NA,"866736769491845120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhairyam14",0,FALSE,FALSE,NA,NA
"68","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:25:12,FALSE,NA,"866736721131692032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viru0904",146,TRUE,FALSE,NA,NA
"69","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:24:31,FALSE,NA,"866736550725341184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","palashgoklani",146,TRUE,FALSE,NA,NA
"70","I feel as ignored as
- a white crayon <ed><U+00A0><U+00BD><ed><U+00B6><U+008D><U+FE0F>
- the first piece of bread <ed><U+00A0><U+00BC><ed><U+00BD><U+009E>
- internet explorer <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>
- 18+ warning <ed><U+00A0><U+00BD><ed><U+00B4><U+009E>
- Kejriwal <ed><U+00A0><U+00BD><ed><U+00B6><U+0095>

 <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",FALSE,2,NA,2017-05-22 19:24:29,FALSE,NA,"866736540931821570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnvVaibhav",0,FALSE,FALSE,NA,NA
"71","RT @AAPKA_RK: #CrookJaitley files Defamation only on Kejriwal while many have been exposing DDCA Scam. 
https://t.co/EtyOtjjpuN …",FALSE,0,NA,2017-05-22 19:24:26,FALSE,NA,"866736528696918016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPonALLgone",48,TRUE,FALSE,NA,NA
"72","After Jethmalani's slur, Jaitley slaps another defamation case on Arvind Kejriwal - ABP Live https://t.co/9NeP5eSW3z",FALSE,0,NA,2017-05-22 19:23:54,FALSE,NA,"866736395619934208",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","megameetei",0,FALSE,FALSE,NA,NA
"73","@TOIIndiaNews - Arunji has filed defamation against Arvind kejriwal.All  can go2 deep sleeps for next few decades .. Lalu roaming free",FALSE,0,"TOIIndiaNews",2017-05-22 19:23:52,FALSE,NA,"866736386585444352","29958928","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","a3mj6",0,FALSE,FALSE,NA,NA
"74","RT @AAPKA_RK: #CrookJaitley files Defamation only on Kejriwal while many have been exposing DDCA Scam. 
https://t.co/EtyOtjjpuN …",FALSE,0,NA,2017-05-22 19:23:40,FALSE,NA,"866736334832103424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MateenAap",48,TRUE,FALSE,NA,NA
"75","After Jethmalani's slur, Jaitley slaps another defamation case on Arvind Kejriwal - ABP Live https://t.co/3bWGn2Mejo",FALSE,0,NA,2017-05-22 19:23:28,FALSE,NA,"866736287054573568",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ashishtripatiit",0,FALSE,FALSE,NA,NA
"76","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-22 19:23:22,FALSE,NA,"866736261448466432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mailranjitswain",146,TRUE,FALSE,NA,NA
"77","@_Namrataa @KanchanGupta @jogakhichudi You forgot RT spree given to INC spokie over that Sibal remarks. RW made her… https://t.co/t6fJKUTLQZ",FALSE,0,"_Namrataa",2017-05-22 19:22:46,TRUE,"866644767865790465","866736110810132481","117477749","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matsharma",0,FALSE,FALSE,NA,NA
"78","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-22 19:22:46,FALSE,NA,"866736109803507715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nimisha26894791",1299,TRUE,FALSE,NA,NA
"79","RT @OpIndia_com: NEW: Arvind Kejriwal hires Ram Jethmalani to fight one defamation case, Jethmalani makes it two - https://t.co/4A3675t902",FALSE,0,NA,2017-05-22 19:22:43,FALSE,NA,"866736098088595456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JnAggarwal",433,TRUE,FALSE,NA,NA
